# Geometry for annular geometry


xi_0 = 10
2.000000000000000    0.000000000000000   
1.992389396183491    0.174311485495316   
1.969615506024416    0.347296355333861   
1.931851652578137    0.517638090205041   
1.879385241571817    0.684040286651337   
1.812615574073300    0.845236523481399   
1.732050807568877    1.000000000000000   
1.638304088577984    1.147152872702092   
1.532088886237956    1.285575219373079   
1.414213562373095    1.414213562373095   


xi_1 = 2
4              0
4              1.414213562373095


eta_0 = 2      
2       0
4       0


eta_1 = 2
1.414213562373095       1.414213562373095
4                       1.414213562373095





